c_com_1[1],c_com_1[2],c_com_1[3],c_com_2[1],c_com_2[2],c_com_2[3],c_vel_1[1],c_vel_1[2],c_vel_1[3],c_vel_2[1],c_vel_2[2],c_vel_2[3],c_q_1[1],c_q_1[2],c_q_1[3],c_q_1[4],c_q_2[1],c_q_2[2],c_q_2[3],c_q_2[4],c_av_1[1],c_av_1[2],c_av_1[3],c_av_2[1],c_av_2[2],c_av_2[3],c_am_1[1],c_am_1[2],c_am_1[3],c_am_2[1],c_am_2[2],c_am_2[3],c_i_1[1],c_i_1[2],c_i_1[3],c_i_2[1],c_i_2[2],c_i_2[3]
2.50658,0.964907,0.990159,2.7412,-2.29006,0.160493,0.179567,-0.292715,-0.113941,-0.176237,0.306312,0.143833,0.687016,0.667526,-0.27531,0.0813848,0.340513,-0.723514,0.523435,0.29427,0.382855,0.0319582,-0.062306,0.203359,-0.0675437,0.355026,1.20237,0.191531,-0.0202674,0.308053,-0.296383,1.46223,3.0,3.0,6.0,6.0,3.0,3.0
2.52457,0.935065,0.978621,2.72354,-2.25886,0.175021,0.180332,-0.30409,-0.116822,-0.177002,0.317686,0.146713,0.690086,0.670641,-0.263879,0.0662558,0.35461,-0.723569,0.522301,0.279109,0.382476,0.0342196,-0.0634231,0.202984,-0.061292,0.356372,1.20237,0.191531,-0.0202674,0.308053,-0.296383,1.46223,3.0,3.0,6.0,6.0,3.0,3.0
2.54264,0.904096,0.966798,2.70581,-2.22653,0.189833,0.18097,-0.315245,-0.119609,-0.177641,0.328841,0.149501,0.692899,0.673468,-0.252443,0.0510242,0.36876,-0.723188,0.52087,0.264027,0.382092,0.036524,-0.0644462,0.202292,-0.0550805,0.357777,1.20237,0.191531,-0.0202674,0.308053,-0.296383,1.46223,3.0,3.0,6.0,6.0,3.0,3.0
2.56076,0.872023,0.954702,2.68801,-2.1931,0.204918,0.181483,-0.326173,-0.122302,-0.178153,0.339769,0.152194,0.695453,0.676008,-0.241007,0.035696,0.382953,-0.722365,0.519152,0.249033,0.381703,0.0388679,-0.0653737,0.201285,-0.0489251,0.359237,1.20237,0.191531,-0.0202674,0.308053,-0.296383,1.46223,3.0,3.0,6.0,6.0,3.0,3.0
2.57893,0.838869,0.942341,2.67018,-2.15859,0.220268,0.181868,-0.336866,-0.124898,-0.178539,0.350462,0.15479,0.697743,0.67826,-0.229578,0.0202775,0.397179,-0.721097,0.517153,0.234137,0.38131,0.0412472,-0.066204,0.199965,-0.0428417,0.360748,1.20237,0.191531,-0.0202674,0.308053,-0.296383,1.46223,3.0,3.0,6.0,6.0,3.0,3.0
2.59928,0.814017,0.937712,2.65016,-2.13237,0.227886,0.251486,-0.0452478,0.130405,-0.248157,0.0588443,-0.100513,0.697716,0.679015,-0.227988,0.0123281,0.411401,-0.716525,0.519492,0.217874,-0.409859,0.184177,0.0705482,-0.0728411,-0.185012,0.552096,-1.22971,0.552388,0.211251,-1.09697,-1.11816,2.80312,3.0,3.0,6.0,6.0,3.0,3.0
2.61981,0.821459,0.955062,2.62997,-2.13846,0.213526,0.183977,0.126899,0.192703,-0.180647,-0.113302,-0.162811,0.694035,0.672995,-0.254316,0.026757,0.424355,-0.707393,0.527839,0.202246,-0.668739,0.189994,0.00369003,-0.0107388,-0.0853419,0.417129,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.63821,0.833626,0.9742,2.6119,-2.14926,0.197377,0.183948,0.116417,0.190025,-0.180619,-0.102821,-0.160133,0.690207,0.664412,-0.28335,0.0433975,0.43676,-0.698862,0.534115,0.188557,-0.666487,0.197783,-0.000896528,-0.0144205,-0.0776839,0.418512,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.6566,0.84474,0.993063,2.59385,-2.15902,0.181503,0.183791,0.105858,0.187224,-0.180462,-0.0922616,-0.157332,0.685604,0.654907,-0.312239,0.0595856,0.449175,-0.689809,0.540135,0.175099,-0.664214,0.205198,-0.0060559,-0.0186356,-0.0702651,0.419655,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.67496,0.854795,1.01164,2.57581,-2.16771,0.165915,0.183506,0.0952291,0.1843,-0.180176,-0.0816326,-0.154409,0.680245,0.644482,-0.340939,0.0753026,0.461579,-0.680236,0.545909,0.161885,-0.661934,0.2122,-0.0117603,-0.0233614,-0.0631255,0.420553,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.69329,0.863784,1.02992,2.55782,-2.17534,0.150625,0.183092,0.0845377,0.181258,-0.179762,-0.0709413,-0.151366,0.67415,0.633139,-0.369408,0.0905308,0.473951,-0.670145,0.55145,0.148929,-0.659658,0.218751,-0.0179789,-0.0285724,-0.0563034,0.421199,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.71158,0.871701,1.04789,2.53987,-2.1819,0.135646,0.18255,0.0737915,0.178098,-0.179221,-0.0601951,-0.148206,0.667338,0.620883,-0.3976,0.105254,0.486268,-0.659537,0.556769,0.136243,-0.657398,0.224816,-0.0246782,-0.0342406,-0.0498358,0.421591,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.7298,0.878541,1.06554,2.52198,-2.18738,0.120988,0.181881,0.0629981,0.174823,-0.178551,-0.0494016,-0.144931,0.659831,0.607722,-0.425473,0.119457,0.498508,-0.648418,0.561879,0.123837,-0.655167,0.230362,-0.0318221,-0.0403354,-0.0437573,0.421727,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.74795,0.884299,1.08285,2.50416,-2.19178,0.106663,0.181084,0.052165,0.171435,-0.177755,-0.0385685,-0.141544,0.651651,0.593663,-0.452982,0.133126,0.510647,-0.636791,0.566793,0.111723,-0.652977,0.235359,-0.0393722,-0.0468239,-0.0381008,0.421605,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.76601,0.888973,1.09982,2.48643,-2.19509,0.0926828,0.180161,0.0412999,0.167937,-0.176831,-0.0277035,-0.138045,0.642822,0.578714,-0.480084,0.146248,0.522665,-0.624663,0.571521,0.0999088,-0.65084,0.239781,-0.0472876,-0.0536713,-0.0328967,0.421227,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.78398,0.892558,1.11643,2.4688,-2.19732,0.0790577,0.179112,0.0304105,0.164331,-0.175782,-0.016814,-0.134439,0.633366,0.562888,-0.506738,0.158813,0.534536,-0.612039,0.576077,0.0884019,-0.648767,0.243602,-0.0555257,-0.0608407,-0.0281731,0.420595,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.80183,0.895054,1.13268,2.45128,-2.19846,0.0657984,0.177938,0.0195044,0.16062,-0.174608,-0.00590794,-0.130728,0.623308,0.546195,-0.532899,0.17081,0.546238,-0.598927,0.580473,0.0772092,-0.646769,0.246804,-0.0640421,-0.0682933,-0.0239553,0.419711,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.81956,0.896459,1.14855,2.43388,-2.1985,0.0529155,0.176639,0.00858933,0.156806,-0.17331,0.00500711,-0.126914,0.612673,0.52865,-0.558528,0.182231,0.557748,-0.585336,0.584721,0.0663361,-0.644857,0.249368,-0.0727908,-0.0759892,-0.0202662,0.418581,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.83715,0.896772,1.16404,2.41662,-2.19745,0.040419,0.175217,-0.00232698,0.152891,-0.171888,0.0159234,-0.122999,0.601485,0.510268,-0.583581,0.193068,0.569042,-0.571275,0.588832,0.0557872,-0.643042,0.251281,-0.0817248,-0.0838868,-0.0171255,0.417211,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.8546,0.895994,1.17913,2.39951,-2.19532,0.0283189,0.173673,-0.0132369,0.14888,-0.170343,0.0268333,-0.118988,0.589772,0.491065,-0.608018,0.203316,0.580098,-0.556755,0.592819,0.0455655,-0.641333,0.252532,-0.0907958,-0.0919435,-0.0145503,0.415608,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.87188,0.894125,1.19381,2.38255,-2.19209,0.0166246,0.172007,-0.0241326,0.144774,-0.168678,0.037729,-0.114882,0.577559,0.47106,-0.631801,0.212969,0.590892,-0.541786,0.596693,0.0356732,-0.639739,0.253114,-0.099955,-0.100116,-0.0125544,0.41378,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.889,0.891168,1.20808,2.36577,-2.18777,0.00534555,0.170221,-0.0350065,0.140576,-0.166892,0.048603,-0.110684,0.564873,0.450271,-0.654889,0.222025,0.601402,-0.52638,0.600464,0.0261113,-0.638269,0.253026,-0.109153,-0.10836,-0.0111485,0.411739,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.90592,0.887125,1.22192,2.34918,-2.18237,-0.00550928,0.168316,-0.045851,0.13629,-0.164987,0.0594474,-0.106398,0.551742,0.428719,-0.677244,0.230482,0.611606,-0.51055,0.604146,0.0168795,-0.636931,0.252266,-0.11834,-0.116632,-0.0103402,0.409494,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.92266,0.881999,1.23534,2.33278,-2.17588,-0.0159312,0.166294,-0.0566583,0.131918,-0.162964,0.0702547,-0.102026,0.538191,0.406427,-0.698829,0.238338,0.62148,-0.494311,0.607746,0.00797661,-0.635732,0.250839,-0.127467,-0.124886,-0.0101339,0.407058,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.93918,0.875795,1.2483,2.31659,-2.16832,-0.0259117,0.164155,-0.0674208,0.127464,-0.160826,0.0810172,-0.0975717,0.52425,0.383419,-0.719608,0.245594,0.631004,-0.477676,0.611277,-0.000599755,-0.634679,0.248753,-0.136484,-0.133079,-0.0105306,0.404443,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.95548,0.868517,1.26083,2.30062,-2.15968,-0.0354429,0.161902,-0.078131,0.12293,-0.158573,0.0917274,-0.0930379,0.509946,0.359718,-0.739545,0.252253,0.640157,-0.46066,0.614746,-0.00885307,-0.633777,0.246019,-0.145343,-0.141166,-0.0115283,0.401665,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.97156,0.86017,1.27289,2.28488,-2.14998,-0.0445168,0.159536,-0.0887812,0.11832,-0.156207,0.102378,-0.088428,0.495306,0.335351,-0.758607,0.258316,0.648917,-0.44328,0.618165,-0.0167879,-0.633032,0.242652,-0.153996,-0.149103,-0.0131216,0.398737,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
2.98739,0.850763,1.28449,2.26938,-2.13921,-0.0531261,0.157059,-0.0993641,0.113637,-0.153729,0.112961,-0.0837452,0.48036,0.310346,-0.77676,0.263789,0.657265,-0.425552,0.621541,-0.0244097,-0.632446,0.238669,-0.162396,-0.156848,-0.0153018,0.395676,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
3.00296,0.8403,1.29561,2.25414,-2.12739,-0.0612635,0.154471,-0.109872,0.108885,-0.151142,0.123468,-0.0789927,0.465133,0.28473,-0.793972,0.268677,0.66518,-0.407493,0.624882,-0.0317252,-0.632024,0.234093,-0.170499,-0.16436,-0.0180573,0.392498,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
3.01828,0.828791,1.30626,2.23916,-2.11452,-0.0689224,0.151776,-0.120298,0.104066,-0.148447,0.133894,-0.074174,0.449656,0.258534,-0.810215,0.272987,0.672646,-0.389122,0.628197,-0.0387418,-0.631767,0.228948,-0.17826,-0.171597,-0.0213732,0.389221,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
3.03332,0.816244,1.31642,2.22445,-2.10061,-0.0760962,0.148976,-0.130634,0.0991842,-0.145646,0.14423,-0.0692924,0.433955,0.231788,-0.825457,0.276726,0.679642,-0.370456,0.631491,-0.0454682,-0.631677,0.223262,-0.185638,-0.178521,-0.0252316,0.385861,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
3.04807,0.802667,1.3261,2.21003,-2.08567,-0.0827789,0.146071,-0.140873,0.0942432,-0.142741,0.154469,-0.0643514,0.418059,0.204525,-0.839673,0.279903,0.686153,-0.351516,0.634773,-0.0519136,-0.631755,0.217065,-0.192592,-0.185094,-0.0296118,0.382438,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
3.06253,0.788073,1.33527,2.19591,-2.06972,-0.0889646,0.143064,-0.151008,0.0892463,-0.139735,0.164604,-0.0593544,0.401994,0.176777,-0.852835,0.282529,0.692161,-0.332319,0.638046,-0.0580885,-0.632,0.210391,-0.199086,-0.191281,-0.0344901,0.378969,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
3.07668,0.77247,1.34394,2.18209,-2.05276,-0.094648,0.139958,-0.161031,0.0841969,-0.136628,0.174628,-0.054305,0.385788,0.148578,-0.86492,0.284615,0.697652,-0.312887,0.641317,-0.0640038,-0.63241,0.203276,-0.205084,-0.197049,-0.0398402,0.375473,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
3.09051,0.75587,1.35211,2.16858,-2.0348,-0.099824,0.136754,-0.170936,0.0790987,-0.133425,0.184533,-0.0492068,0.369469,0.119964,-0.875903,0.286173,0.702611,-0.293239,0.644589,-0.0696717,-0.632984,0.195758,-0.210554,-0.202366,-0.0456334,0.371969,-2.1362,0.414387,-0.345358,-0.610172,-0.656697,2.0117,3.0,3.0,6.0,6.0,3.0,3.0
3.10501,0.777615,1.36771,2.15442,-2.05518,-0.112439,0.145706,0.30722,0.172599,-0.142377,-0.293624,-0.142707,0.361765,0.102251,-0.885759,0.272215,0.702617,-0.289389,0.645325,-0.0783496,-0.190258,0.128558,-0.460927,0.133441,-0.0700672,0.115784,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.11941,0.807834,1.38471,2.14035,-2.08404,-0.126446,0.142303,0.297123,0.167323,-0.138973,-0.283527,-0.137431,0.355454,0.08727,-0.895113,0.254576,0.701509,-0.289327,0.645344,-0.0877873,-0.192054,0.139511,-0.456981,0.133438,-0.0685176,0.116712,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.13347,0.837033,1.40117,2.12663,-2.11188,-0.139921,0.1388,0.286821,0.161939,-0.135471,-0.273225,-0.132047,0.34838,0.0723796,-0.904025,0.236922,0.700401,-0.289211,0.645246,-0.0972241,-0.19304,0.150567,-0.453039,0.133385,-0.0669812,0.117659,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.14717,0.865192,1.41709,2.11326,-2.13868,-0.152852,0.135201,0.276322,0.156452,-0.131871,-0.262726,-0.12656,0.340552,0.0576148,-0.912486,0.219258,0.699293,-0.289041,0.645034,-0.106658,-0.193212,0.161675,-0.449121,0.133285,-0.0654593,0.118626,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.16051,0.892291,1.43246,2.10026,-2.16442,-0.16523,0.131507,0.265633,0.150865,-0.128177,-0.252036,-0.120973,0.331982,0.0430108,-0.920489,0.20159,0.698186,-0.288814,0.644706,-0.116088,-0.192569,0.17278,-0.445246,0.133135,-0.0639534,0.119612,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.17347,0.918312,1.44726,2.08763,-2.18908,-0.177044,0.127722,0.25476,0.145182,-0.124392,-0.241164,-0.11529,0.322685,0.0286022,-0.928024,0.183925,0.697079,-0.28853,0.644265,-0.125511,-0.191113,0.18383,-0.441431,0.132937,-0.0624647,0.120614,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.18605,0.943238,1.46149,2.07538,-2.21265,-0.188285,0.123848,0.243713,0.139407,-0.120518,-0.230117,-0.109516,0.312675,0.014423,-0.935084,0.166267,0.695973,-0.288187,0.643712,-0.134927,-0.188852,0.194771,-0.437697,0.13269,-0.0609947,0.121634,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.19824,0.96705,1.47514,2.06353,-2.2351,-0.198944,0.119887,0.232499,0.133545,-0.116558,-0.218903,-0.103653,0.30197,0.000506638,-0.941661,0.148622,0.694868,-0.287783,0.643046,-0.144333,-0.185797,0.20555,-0.43406,0.132395,-0.0595448,0.122669,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.21002,0.989732,1.4882,2.05207,-2.25642,-0.209013,0.115843,0.221126,0.127599,-0.112514,-0.20753,-0.0977068,0.290587,-0.0131144,-0.947749,0.130995,0.693763,-0.287316,0.642269,-0.153728,-0.181963,0.216117,-0.430537,0.132053,-0.0581161,0.123719,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.2214,1.01127,1.50066,2.04103,-2.2766,-0.218483,0.111719,0.209601,0.121573,-0.10839,-0.196005,-0.0916811,0.278546,-0.0264082,-0.95334,0.113391,0.69266,-0.286787,0.641382,-0.16311,-0.177367,0.226419,-0.427147,0.131662,-0.05671,0.124783,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.23236,1.03165,1.51251,2.0304,-2.29562,-0.227346,0.107517,0.197934,0.115472,-0.104188,-0.184337,-0.0855802,0.265869,-0.0393439,-0.958429,0.0958135,0.691557,-0.286192,0.640386,-0.172477,-0.172031,0.236409,-0.423905,0.131225,-0.0553278,0.12586,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.2429,1.05085,1.52375,2.02019,-2.31346,-0.235596,0.103241,0.186131,0.1093,-0.0999112,-0.172535,-0.0794084,0.25258,-0.0518916,-0.963008,0.0782679,0.690455,-0.285532,0.639282,-0.181828,-0.165983,0.246037,-0.420827,0.130741,-0.0539708,0.126949,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.25301,1.06887,1.53437,2.01042,-2.33012,-0.243226,0.0988924,0.174202,0.103062,-0.095563,-0.160606,-0.07317,0.238701,-0.0640223,-0.967074,0.060758,0.689355,-0.284803,0.638071,-0.19116,-0.15925,0.255257,-0.417927,0.13021,-0.0526402,0.128048,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.26268,1.08569,1.54436,2.00108,-2.34558,-0.250228,0.0944756,0.162155,0.0967614,-0.0911462,-0.148559,-0.0668695,0.22426,-0.0757082,-0.970619,0.0432881,0.688254,-0.284006,0.636755,-0.200473,-0.151864,0.264026,-0.415219,0.129633,-0.0513372,0.129157,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.2719,1.1013,1.55372,1.99219,-2.35983,-0.256598,0.0899933,0.149999,0.0904031,-0.0866639,-0.136402,-0.0605113,0.209283,-0.0869226,-0.973641,0.0258619,0.687155,-0.283139,0.635334,-0.209764,-0.143862,0.2723,-0.412717,0.129011,-0.0500629,0.130276,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.28068,1.11568,1.56244,1.98375,-2.37286,-0.262329,0.0854487,0.137741,0.0839917,-0.0821193,-0.124145,-0.0540998,0.193798,-0.0976402,-0.976134,0.00848316,0.686056,-0.2822,0.63381,-0.219031,-0.135282,0.280041,-0.410433,0.128344,-0.0488186,0.131402,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.28899,1.12884,1.57052,1.97577,-2.38466,-0.267416,0.080845,0.125391,0.0775315,-0.0775156,-0.111795,-0.0476396,0.177835,-0.107837,-0.978094,-0.0088446,0.684958,-0.281189,0.632184,-0.228274,-0.126165,0.287211,-0.408377,0.127633,-0.0476054,0.132535,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.29684,1.14076,1.57795,1.96825,-2.39521,-0.271855,0.0761854,0.112958,0.0710272,-0.072856,-0.0993611,-0.0411353,0.161424,-0.117489,-0.979518,-0.026118,0.68386,-0.280104,0.630457,-0.23749,-0.116554,0.293776,-0.406559,0.126878,-0.0464243,0.133673,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.30423,1.15143,1.58472,1.9612,-2.40453,-0.275642,0.0714733,0.100449,0.0644833,-0.0681439,-0.0868525,-0.0345914,0.144597,-0.126577,-0.980404,-0.0433337,0.682762,-0.278944,0.628631,-0.246678,-0.106497,0.299704,-0.404988,0.126081,-0.0452765,0.134817,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.31114,1.16085,1.59084,1.95462,-2.41258,-0.278772,0.0667119,0.0878744,0.0579045,-0.0633825,-0.0742779,-0.0280126,0.127387,-0.135079,-0.980748,-0.0604887,0.681664,-0.277708,0.626706,-0.255836,-0.0960404,0.304966,-0.403672,0.125241,-0.044163,0.135964,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.31757,1.169,1.5963,1.94852,-2.41938,-0.281243,0.0619047,0.0752426,0.0512953,-0.0585752,-0.0616461,-0.0214035,0.109827,-0.142977,-0.980549,-0.07758,0.680566,-0.276394,0.624685,-0.264962,-0.0852355,0.309538,-0.402617,0.12436,-0.0430849,0.137114,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.32352,1.17589,1.6011,1.94291,-2.42491,-0.283052,0.0570549,0.0625625,0.0446605,-0.0537255,-0.048966,-0.0147687,0.0919519,-0.150254,-0.979805,-0.0946046,0.679467,-0.275003,0.622569,-0.274055,-0.074134,0.313398,-0.401828,0.123438,-0.042043,0.138265,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.32898,1.18152,1.60523,1.93778,-2.42917,-0.284197,0.0521661,0.049843,0.0380048,-0.0488366,-0.0362466,-0.00811294,0.0737961,-0.156895,-0.978515,-0.11156,0.678368,-0.273532,0.620358,-0.283113,-0.0627892,0.316526,-0.401308,0.122476,-0.0410383,0.139418,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.33395,1.18586,1.6087,1.93314,-2.43216,-0.284674,0.0472416,0.0370932,0.0313328,-0.0439122,-0.0234968,-0.00144094,0.0553956,-0.162887,-0.976679,-0.128443,0.677267,-0.271981,0.618056,-0.292135,-0.0512555,0.318908,-0.401061,0.121476,-0.0400718,0.140569,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.33842,1.18893,1.6115,1.929,-2.43387,-0.284484,0.042285,0.0243221,0.0246492,-0.0389556,-0.0107256,0.00524263,0.0367868,-0.168215,-0.974296,-0.145251,0.676165,-0.270349,0.615662,-0.301118,-0.0395884,0.320533,-0.401087,0.120438,-0.0391444,0.141719,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.3424,1.19073,1.61363,1.92535,-2.4343,-0.283626,0.0372997,0.0115385,0.0179588,-0.0339703,0.0020579,0.011933,0.0180067,-0.172872,-0.971367,-0.161982,0.675062,-0.268634,0.61318,-0.310061,-0.027844,0.321392,-0.401387,0.119362,-0.0382568,0.142867,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.34588,1.19124,1.61509,1.92221,-2.43346,-0.282098,0.0322893,-0.00124833,0.0112663,-0.0289599,0.0148448,0.0186256,-0.000907408,-0.176846,-0.967892,-0.178634,0.673956,-0.266837,0.610609,-0.318963,-0.0160785,0.321481,-0.401958,0.118251,-0.03741,0.144011,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.34886,1.19048,1.61588,1.91956,-2.43133,-0.279901,0.0272573,-0.0140295,0.00457636,-0.0239279,0.027626,0.0253155,-0.0199179,-0.180132,-0.963873,-0.195203,0.672848,-0.264955,0.607953,-0.327822,-0.00434854,0.320801,-0.402799,0.117104,-0.0366045,0.14515,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.35133,1.18844,1.61601,1.91742,-2.42793,-0.277035,0.0222073,-0.026796,-0.00210626,-0.0188778,0.0403925,0.0319981,-0.0389867,-0.182724,-0.959313,-0.211688,0.671738,-0.26299,0.605212,-0.336636,0.00728954,0.319354,-0.403905,0.115924,-0.0358413,0.146284,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.3533,1.18512,1.61546,1.91579,-2.42326,-0.273501,0.0171427,-0.0395388,-0.00877685,-0.0138133,0.0531353,0.0386687,-0.0580758,-0.184617,-0.954212,-0.228085,0.670624,-0.260938,0.602388,-0.345404,0.0187798,0.317148,-0.40527,0.11471,-0.035121,0.147411,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.35476,1.18053,1.61425,1.91466,-2.41731,-0.269302,0.0120673,-0.0522489,-0.0154307,-0.00873783,0.0658454,0.0453226,-0.0771469,-0.185811,-0.948575,-0.244394,0.669506,-0.2588,0.599483,-0.354124,0.0300672,0.314192,-0.406889,0.113465,-0.0344442,0.14853,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
3.35572,1.17467,1.61238,1.91404,-2.41009,-0.264438,0.00698445,-0.0649174,-0.0220631,-0.00365502,0.0785139,0.051955,-0.0961618,-0.186305,-0.942404,-0.260611,0.668385,-0.256576,0.596498,-0.362796,0.0410974,0.310501,-0.408753,0.112189,-0.0338115,0.14964,-0.100428,0.68956,-1.95933,0.400168,-0.416272,0.696965,3.0,3.0,6.0,6.0,3.0,3.0
