timestep,c_com_1[1],c_com_1[2],c_com_1[3],c_com_2[1],c_com_2[2],c_com_2[3],c_vel_1[1],c_vel_1[2],c_vel_1[3],c_vel_2[1],c_vel_2[2],c_vel_2[3],c_q_1[1],c_q_1[2],c_q_1[3],c_q_1[4],c_q_2[1],c_q_2[2],c_q_2[3],c_q_2[4],c_av_1[1],c_av_1[2],c_av_1[3],c_av_2[1],c_av_2[2],c_av_2[3],c_am_1[1],c_am_1[2],c_am_1[3],c_am_2[1],c_am_2[2],c_am_2[3],c_i_1[1],c_i_1[2],c_i_1[3],c_i_2[1],c_i_2[2],c_i_2[3]
11360000.0,22.4479,98.0429,-8.05346,24.2066,97.3771,-7.83514,0.446846,1.21487,-0.764769,0.0680433,0.677459,0.0811415,-0.137919,-0.241876,0.500847,-0.819528,0.770676,-0.28411,-0.561935,0.0978202,0.131146,-1.40778,-0.174118,0.499969,0.675842,-0.14552,0.816587,-4.99061,0.861873,2.31868,1.87782,-0.126256,3.0,3.0,6.0,3.0,3.0,6.0
11370000.0,22.4993,98.1616,-8.12793,24.2066,97.4475,-7.82904,0.576213,1.16227,-0.730988,-0.0613236,0.730065,0.0473604,-0.182611,-0.182981,0.495672,-0.829144,0.750402,-0.271311,-0.596743,0.0847638,0.15839,-1.52485,-0.21307,0.512927,0.764019,-0.124806,0.685642,-5.40714,0.850439,2.38238,2.11593,-0.129449,3.0,3.0,6.0,3.0,3.0,6.0
11380000.0,22.5588,98.2765,-8.20241,24.1986,97.5219,-7.82291,0.56436,1.14728,-0.781735,-0.0494702,0.745056,0.0981081,-0.229505,-0.12351,0.487281,-0.833445,0.725578,-0.256932,-0.63437,0.0713927,0.270749,-1.41192,-0.187102,0.559191,0.84062,-0.182614,0.783236,-5.05591,0.847921,2.58097,2.312,-0.373293,3.0,3.0,6.0,3.0,3.0,6.0
11390000.0,22.5978,98.3937,-8.28796,24.2111,97.5939,-7.80573,0.159822,1.19924,-0.921824,0.355067,0.693096,0.238197,-0.275452,-0.078953,0.477938,-0.830342,0.699919,-0.24652,-0.668416,0.0506021,0.45818,-1.05655,-0.23327,0.559866,0.517206,-0.441372,1.25259,-3.66129,0.0712458,2.71503,1.27275,-1.21491,3.0,3.0,6.0,3.0,3.0,6.0
11400000.0,22.5955,98.5155,-8.38121,24.2649,97.6614,-7.78084,-0.12836,1.23196,-0.919908,0.64325,0.660374,0.236281,-0.320663,-0.0443246,0.474462,-0.818594,0.685588,-0.247489,-0.684399,0.0177846,0.505304,-1.00595,-0.378713,0.451563,0.0528841,-0.573779,1.40887,-3.2798,-0.770989,2.42093,-0.195223,-1.65091,3.0,3.0,6.0,3.0,3.0,6.0
11410000.0,22.5835,98.6386,-8.4702,24.3284,97.7275,-7.76022,-0.0835584,1.2216,-0.860046,0.598448,0.670735,0.176419,-0.366067,-0.0074279,0.472245,-0.801826,0.679483,-0.251309,-0.689151,-0.0147672,0.500004,-1.06216,-0.411712,0.39429,-0.0356483,-0.480321,1.33702,-3.47653,-0.877804,2.17384,-0.497791,-1.38795,3.0,3.0,6.0,3.0,3.0,6.0
11420000.0,22.581,98.7586,-8.55366,24.3824,97.7967,-7.74512,0.0348895,1.17644,-0.811564,0.48,0.715897,0.127937,-0.41099,0.0316094,0.46788,-0.781777,0.673636,-0.25246,-0.693242,-0.0435177,0.500583,-1.09273,-0.409093,0.40832,0.0307652,-0.406853,1.26407,-3.6139,-0.86575,2.17044,-0.331361,-1.18423,3.0,3.0,6.0,3.0,3.0,6.0
11430000.0,22.5904,98.8736,-8.6329,24.4245,97.8709,-7.73424,0.151704,1.12309,-0.774589,0.363186,0.769237,0.0909617,-0.454907,0.0707949,0.460817,-0.758746,0.664726,-0.250694,-0.70025,-0.0702956,0.510251,-1.09849,-0.387266,0.452125,0.133048,-0.370092,1.22298,-3.66074,-0.82515,2.27628,-0.0574193,-1.10061,3.0,3.0,6.0,3.0,3.0,6.0
11440000.0,22.6109,98.9833,-8.70874,24.4554,97.9505,-7.72676,0.256642,1.07053,-0.742741,0.258248,0.821799,0.0591137,-0.497504,0.108702,0.450847,-0.733083,0.651677,-0.246497,-0.710806,-0.0964933,0.522593,-1.09201,-0.350513,0.506161,0.237178,-0.355647,1.19741,-3.66068,-0.758305,2.42087,0.222596,-1.09683,3.0,3.0,6.0,3.0,3.0,6.0
11450000.0,22.6412,99.0878,-8.78144,24.4766,98.0352,-7.72242,0.346674,1.02127,-0.71076,0.168216,0.871064,0.0271332,-0.538592,0.144621,0.43783,-0.705201,0.634249,-0.240335,-0.724469,-0.122928,0.531616,-1.08567,-0.307028,0.559692,0.325034,-0.356377,1.16516,-3.65958,-0.680669,2.57138,0.451937,-1.15208,3.0,3.0,6.0,3.0,3.0,6.0
